type,concept,page,section,body,source,gap,see_also
FSD,fsd:Submission,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,"A body aware of another's failure to determine, that takes no steps to bring the submission to a competent body, shares responsibility.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,A determination made without the technical capacity to evaluate is a determination made without the Art.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:LoopClosure,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,## PART VI — LOOP CLOSURE,FSD-Ontology-2026.md — Loop Closure,,
FSD,fsd:Determination,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,10B–10C — The loop condition and residual determination obligation,FSD-Ontology-2026.md — Determination,,
FSD,fsd:LoopCondition,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,10B–10C — The loop condition and residual determination obligation,FSD-Ontology-2026.md — Loop Condition,,
FSD,fsd:ResidualObligation,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,10B–10C — The loop condition and residual determination obligation,FSD-Ontology-2026.md — Residual Determination Obligation,,
FSD,fsd:LoopCondition,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,The loop condition is the condition in which Art.,FSD-Ontology-2026.md — Loop Condition,,
FSD,fsd:Determination,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,"47 has been violated at scale: three or more bodies, no merits examination, no body producing a determination.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:Ombudsman,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,10C(4)'s mandatory High Court referral by the Ombudsman is the domestic instrument of Art.,FSD-Ontology-2026.md — Ombudsman,,
FSD,fsd:LoopCondition,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,"**Jurisdictional indeterminacy (Explanatory Memorandum §""Jurisdictional Indeterminacy Distinguished from Temporal Indeterminacy""):** The loop condition addresses what French law has not: the case where three bodies successively disclaim competence without any body holding the integrated obligation.",FSD-Ontology-2026.md — Loop Condition,,
FSD,fsd:CompetentAuthority,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,11 — Competent authority reporting,FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:Determination,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,11A is the determination-specific accountability layer.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,"### ""Operative Submissions: The Common Law Foundation""",FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,"It names what no other identified jurisdiction has yet legislated for: the condition in which an obligation is distributed across bodies none of which holds it in full, producing a permanent non-determination that temporal mechanisms (silence rules, deadlines) cannot reach.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,"It names what no other identified jurisdiction has yet legislated for: the condition in which an obligation is distributed across bodies none of which holds it in full, producing a permanent non-determination that temporal mechanisms (silence rules, deadlines) cannot reach.",FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:Determination,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,No Member State mechanism was identified that creates a domestic residual determination obligation triggered by the exhaustion of ordinary administrative channels.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:ResidualObligation,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,No Member State mechanism was identified that creates a domestic residual determination obligation triggered by the exhaustion of ordinary administrative channels.,FSD-Ontology-2026.md — Residual Determination Obligation,,
FSD,fsd:CompetentAuthority,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,"2 (""competent authority"") | Art.",FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:Submission,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,"2 (""operative submission"") | Arts.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:StructuralDisplacement,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,"2 (""structural displacement"") | Art.",FSD-Ontology-2026.md — Structural Displacement,,
FSD,fsd:SufficiencyAssertion,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,5 (sufficiency assertion ban) | Arts.,FSD-Ontology-2026.md — Sufficiency Assertion,,
FSD,fsd:AdministrativeAmnesia,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,6 (administrative amnesia) | Art.,FSD-Ontology-2026.md — Administrative Amnesia,,
FSD,fsd:LoopClosure,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,10B–10C (loop closure) | Art.,FSD-Ontology-2026.md — Loop Closure,,
FSD,fsd:CompetentAuthority,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,70 competent authority designation (already in force) - Arts.,FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:Determination,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,The Omnibus is not a defence to non-determination.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,EU-Regulatory-Annotation_Duty-to-Determine-Bill_2026.md,,The Omnibus is not a defence to non-determination.,FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:NullificationLoop,FSD-Ontology-2026-Extended-Framework.md,,"> *The conclusions of most good Operations Research studies are obvious.* > — Robert Machol > > > The Nullification Loop is obvious, once you have the right lens.",FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Determination,FSD-Ontology-2026-Extended-Framework.md,,"Each examination has produced a valid output — a declination, a remit displacement, a noted correspondence, a demotion — without producing a determination on the matter examined.",FSD-Ontology-2026.md — Determination,,
FSD,fsd:RemitDisplacement,FSD-Ontology-2026-Extended-Framework.md,,"Each examination has produced a valid output — a declination, a remit displacement, a noted correspondence, a demotion — without producing a determination on the matter examined.",FSD-Ontology-2026.md — Remit Displacement,,
FSD,fsd:Submission,FSD-Ontology-2026-Extended-Framework.md,,### 1.1 The Submission as Signal,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Submission,FSD-Ontology-2026-Extended-Framework.md,,"A submission of national utility has high information content precisely because it is unexpected: it asserts something the receiving system does not already contain, about a domain where the system's prior is low.",FSD-Ontology-2026.md — Submission,,
FSD,fsd:SubmissionOfNationalUtility,FSD-Ontology-2026-Extended-Framework.md,,"A submission of national utility has high information content precisely because it is unexpected: it asserts something the receiving system does not already contain, about a domain where the system's prior is low.",FSD-Ontology-2026.md — Submission of National Utility,,
FSD,fsd:CompetentAuthority,FSD-Ontology-2026-Extended-Framework.md,,Each layer has a defined destination: the competent authority designated under Regulation (EU) 2021/821 to assess whether submitted material falls within the scope of the Regulation.,FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:Submission,FSD-Ontology-2026-Extended-Framework.md,,where I(X;Y) is the mutual information between input X (the submission) and output Y (the determination).,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,FSD-Ontology-2026-Extended-Framework.md,,where I(X;Y) is the mutual information between input X (the submission) and output Y (the determination).,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Submission,FSD-Ontology-2026-Extended-Framework.md,,In an ideal channel: I(X;Y) = H(X) — the determination fully reflects the submission.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,FSD-Ontology-2026-Extended-Framework.md,,In an ideal channel: I(X;Y) = H(X) — the determination fully reflects the submission.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:NullificationLoop,FSD-Ontology-2026-Extended-Framework.md,,In the Nullification Loop: I(X;Y) → 0.,FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:CompetentAuthority,FSD-Ontology-2026-Extended-Framework.md,,The competent authority designation exists.,FSD-Ontology-2026.md — Competent Authority,,
FSD,fsd:ProhibitedPractice,FSD-Ontology-2026-Extended-Framework.md,,The channel is zero-capacity for this class of input because it has been configured — through the accumulation of five prohibited practices — to produce outputs that are independent of the input.,FSD-Ontology-2026.md — Prohibited Practice,,
FSD,fsd:RemitDisplacement,FSD-Ontology-2026-Extended-Framework.md,,"The Nullification Loop produces **structured noise**: it replaces the signal with a fixed output (acknowledgement, declination, remit displacement) regardless of what the signal contains.",FSD-Ontology-2026.md — Remit Displacement,,
FSD,fsd:NullificationLoop,FSD-Ontology-2026-Extended-Framework.md,,"The Nullification Loop produces **structured noise**: it replaces the signal with a fixed output (acknowledgement, declination, remit displacement) regardless of what the signal contains.",FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Submission,FSD-Ontology-2026-Extended-Framework.md,,The submission X has zero coefficient.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:Determination,FSD-Ontology-2026-Extended-Framework.md,,### 1.3 Entropy of the Determination Process,FSD-Ontology-2026.md — Determination,,
FSD,fsd:Determination,FSD-Ontology-2026-Extended-Framework.md,,"The Shannon entropy of the determination process, H(D), measures its unpredictability:",FSD-Ontology-2026.md — Determination,,
FSD,fsd:NullificationLoop,FSD-Ontology-2026-Extended-Framework.md,,"In the Nullification Loop, H(D) collapses to near zero.",FSD-Ontology-2026.md — Nullification Loop,,
FSD,fsd:Determination,FSD-Ontology-2026-Extended-Framework.md,,The output distribution concentrates on a single outcome: non-determination.,FSD-Ontology-2026.md — Determination,,
FSD,fsd:NonDetermination,FSD-Ontology-2026-Extended-Framework.md,,The output distribution concentrates on a single outcome: non-determination.,FSD-Ontology-2026.md — Non-Determination,,
FSD,fsd:Submission,FSD-Ontology-2026-Extended-Framework.md,,The system becomes **maximally predictable** — and therefore carries zero information about the submission that entered it.,FSD-Ontology-2026.md — Submission,,
FSD,fsd:RemitDisplacement,FSD-Ontology-2026-Extended-Framework.md,,"The Loop's output across twenty years — acknowledgement, deferral, remit displacement, sufficiency assertion, record suppression, repeat — has minimal Kolmogorov complexity.",FSD-Ontology-2026.md — Remit Displacement,,
FSD,fsd:SufficiencyAssertion,FSD-Ontology-2026-Extended-Framework.md,,"The Loop's output across twenty years — acknowledgement, deferral, remit displacement, sufficiency assertion, record suppression, repeat — has minimal Kolmogorov complexity.",FSD-Ontology-2026.md — Sufficiency Assertion,,
